platform_id;certificate_id;issue_date;certificate_fee;course_name;online_date;certificate_name;certificate_type;course_id;course_info;student_id;student_dob;;;;;;;;;;;;;;;;;;;;
105;706;09/03/2030;323,79;ERP Systems Introduction;04/08/2024;Business Intelligence Specialist;specialization;;"Prepares students to understand ERP workflows and organizational data; requires basic business process awareness.";839025;14/08/1982;;;;;;;;;;;;;;;;;;;;
164;877;13/04/2029;584,7;Financial Modeling Essentials;12/10/2022;Supply Chain Analytics Certificate;advanced;;"Prepares students to build simple financial models; requires spreadsheet skills and basic finance knowledge.";607434;23/11/1973;;;;;;;;;;;;;;;;;;;;
157;297;16/12/2027;1212,77;HR Analytics;15/05/2025;Supply Chain Analytics Certificate;advanced;192;"Prepares students to analyze workforce and recruitment metrics; requires basic spreadsheet knowledge.";417199;26/02/1972;;;;;;;;;;;;;;;;;;;;
159;108;27/04/2034;1400;SQL for Data Management;06/01/2025;Machine Learning Foundations Certificate;advanced;;"Prepares students to query and manage relational databases; requires no prior SQL experience.";577662;21/01/1983;;;;;;;;;;;;;;;;;;;;
158;364;15/01/2025;53,23;Cloud Computing Basics;04/12/2023;Cloud Fundamentals Certificate;completion;;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";871008;23/01/2003;;;;;;;;;;;;;;;;;;;;
135;655;08/04/2027;280,92;Customer Experience Analytics;04/10/2022;Statistics for Business Certificate;specialization;;"Prepares students to analyze customer satisfaction and service metrics; requires communication and spreadsheet skills.";876396;01/08/1963;;;;;;;;;;;;;;;;;;;;
144;819;11/12/2023;44,84;Database Design Principles;07/05/2022;AI Productivity Certificate;completion;;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";208228;04/11/1962;;;;;;;;;;;;;;;;;;;;
81;209;12/08/2026;748,1;Process Improvement Techniques;01/10/2022;Financial Modeling Certificate;professional;28;"Prepares students to improve processes using structured methods; requires analytical thinking.";538649;23/11/1996;;;;;;;;;;;;;;;;;;;;
286;433;29/05/2030;94,29;Risk Management Essentials;19/09/2025;Database Foundations Certificate;completion;;"Prepares students to identify, assess, and report business risks; requires basic business literacy.";484971;15/08/1960;;;;;;;;;;;;;;;;;;;;
156;674;05/02/2033;339,66;Machine Learning Basics;29/12/2025;Agile Practitioner Certificate;professional;;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";141951;27/12/1929;;;;;;;;;;;;;;;;;;;;
9;122;17/03/2032;180,03;ERP Systems Introduction;27/06/2025;Business Analytics Certificate;specialization;;"Prepares students to understand ERP workflows and organizational data; requires basic business process awareness.";355872;24/10/1999;;;;;;;;;;;;;;;;;;;;
397;969;26/10/2023;277,49;HR Analytics;28/07/2022;Financial Modeling Certificate;professional;;"Prepares students to analyze workforce and recruitment metrics; requires basic spreadsheet knowledge.";241960;04/05/1941;;;;;;;;;;;;;;;;;;;;
420;922;29/12/2028;450;Machine Learning Basics;08/01/2024;Business Analytics Certificate;specialization;;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";285993;26/05/1995;;;;;;;;;;;;;;;;;;;;
244;584;10/01/2025;54,06;Process Improvement Techniques;26/06/2021;Cloud Fundamentals Certificate;completion;88;"Prepares students to improve processes using structured methods; requires analytical thinking.";675791;01/02/1990;;;;;;;;;;;;;;;;;;;;
313;252;04/05/2031;69,17;Customer Experience Analytics;07/03/2024;Excel Professional Certificate;completion;;"Prepares students to analyze customer satisfaction and service metrics; requires communication and spreadsheet skills.";817111;03/01/1948;;;;;;;;;;;;;;;;;;;;
322;881;08/11/2023;505,75;AI Tools for Productivity;05/04/2022;Data Professional;professional;140;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";027572;05/02/1950;;;;;;;;;;;;;;;;;;;;
394;190;15/02/2025;1272,01;SQL for Data Management;01/08/2024;Industrial IoT Certificate;advanced;93;"Prepares students to query and manage relational databases; requires no prior SQL experience.";635888;01/12/1937;;;;;;;;;;;;;;;;;;;;
408;732;07/04/2024;91,35;Business Communication Skills;28/01/2023;Excel Professional Certificate;completion;;"Prepares students to communicate clearly in professional environments; requires no technical background.";714450;24/03/1957;;;;;;;;;;;;;;;;;;;;
53;118;12/10/2021;711,06;Cybersecurity Awareness;18/09/2021;Power BI Analyst Certificate;professional;;"Prepares students to identify cyber risks and good security practices; requires no previous technical background.";779266;28/11/1960;;;;;;;;;;;;;;;;;;;;
378;370;27/03/2025;677,34;Statistics for Decision Making;30/09/2023;Industrial IoT Certificate;advanced;106;"Prepares students to use descriptive statistics for decision making; requires basic mathematics.";308516;06/02/2002;;;;;;;;;;;;;;;;;;;;
378;370;26/03/2033;1142,33;Business Communication Skills;30/09/2023;Industrial IoT Certificate;advanced;147;"Prepares students to communicate clearly in professional environments; requires no technical background.";346562;10/04/1995;;;;;;;;;;;;;;;;;;;;
297;590;28/12/2029;1245,57;Agile and Scrum Fundamentals;28/03/2025;Industrial IoT Certificate;advanced;;"Prepares students to work in agile delivery environments; requires no prior agile certification.";290962;04/04/1990;;;;;;;;;;;;;;;;;;;;
62;827;04/09/2022;358,02;Web Development Basics;02/04/2022;Digital Marketing Analyst;specialization;;"Prepares students to understand front-end and back-end web concepts; requires basic computer literacy.";585935;22/07/1920;;;;;;;;;;;;;;;;;;;;
111;610;06/03/2027;573,19;Agile and Scrum Fundamentals;02/12/2025;Industrial IoT Certificate;advanced;15;"Prepares students to work in agile delivery environments; requires no prior agile certification.";362627;18/07/1942;;;;;;;;;;;;;;;;;;;;
111;610;01/03/2033;606,06;ERP Systems Introduction;02/12/2025;Industrial IoT Certificate;advanced;59;"Prepares students to understand ERP workflows and organizational data; requires basic business process awareness.";170442;02/11/1937;;;;;;;;;;;;;;;;;;;;
2;251;06/10/2031;450;Project Management Essentials;06/11/2025;HR Analytics Certificate;specialization;154;"Prepares students to coordinate projects and teams; requires basic organizational and communication skills.";588221;04/01/1969;;;;;;;;;;;;;;;;;;;;
310;783;11/01/2028;900;Project Management Essentials;09/06/2021;Project Management Certificate;professional;184;"Prepares students to coordinate projects and teams; requires basic organizational and communication skills.";666968;22/05/1936;;;;;;;;;;;;;;;;;;;;
16;22;10/04/2027;278,1;Leadership in Digital Teams;20/04/2025;Business Analytics Certificate;specialization;;"Prepares students to manage remote and digital teams effectively; requires workplace experience or interest.";834314;17/11/1964;;;;;;;;;;;;;;;;;;;;
498;83;01/08/2023;560,83;Process Improvement Techniques;22/05/2023;Project Management Certificate;professional;;"Prepares students to improve processes using structured methods; requires analytical thinking.";155369;07/02/1948;;;;;;;;;;;;;;;;;;;;
289;666;02/04/2024;301,14;Business Intelligence Foundations;22/11/2022;Business Intelligence Specialist;specialization;;"Prepares students to design dashboards and reports; requires basic numerical reasoning.";181638;27/11/1973;;;;;;;;;;;;;;;;;;;;
242;95;15/01/2031;349,02;Leadership in Digital Teams;09/03/2022;Statistics for Business Certificate;specialization;;"Prepares students to manage remote and digital teams effectively; requires workplace experience or interest.";559739;24/03/1987;;;;;;;;;;;;;;;;;;;;
90;876;16/11/2030;43,76;Data Visualization with Power BI;09/12/2023;Web Development Foundations Certificate;completion;109;"Prepares students to build business dashboards in Power BI; requires basic data handling skills.";046237;16/04/2005;;;;;;;;;;;;;;;;;;;;
102;110;19/06/2026;975,59;Statistics for Decision Making;02/06/2025;Industrial IoT Certificate;advanced;;"Prepares students to use descriptive statistics for decision making; requires basic mathematics.";461175;23/05/1935;;;;;;;;;;;;;;;;;;;;
20;824;29/02/2024;50,54;Information Security Foundations;15/10/2021;Cloud Fundamentals Certificate;completion;55;"Prepares students to understand core information security principles; requires no prior security certification.";104757;05/06/1951;;;;;;;;;;;;;;;;;;;;
20;824;29/02/2024;71,99;Cloud Computing Basics;15/10/2021;Cloud Fundamentals Certificate;completion;95;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";670914;23/06/2003;;;;;;;;;;;;;;;;;;;;
437;427;01/09/2025;209,17;Machine Learning Basics;28/08/2022;;specialization;;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";103288;04/10/1967;;;;;;;;;;;;;;;;;;;;
22;266;18/01/2032;227,15;AI Tools for Productivity;02/06/2025;Business Intelligence Specialist;specialization;;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";950933;13/09/1973;;;;;;;;;;;;;;;;;;;;
308;965;17/09/2024;77,26;Statistics for Decision Making;07/11/2023;Cybersecurity Awareness Certificate;completion;;"Prepares students to use descriptive statistics for decision making; requires basic mathematics.";006671;05/07/1954;;;;;;;;;;;;;;;;;;;;
280;628;06/12/2028;725,12;Agile and Scrum Fundamentals;16/10/2025;Machine Learning Foundations Certificate;advanced;;"Prepares students to work in agile delivery environments; requires no prior agile certification.";482088;08/04/1970;;;;;;;;;;;;;;;;;;;;
476;347;14/05/2029;194,01;Excel for Professionals;09/06/2025;Digital Marketing Analyst;specialization;;"Prepares students to automate reporting and work with advanced formulas; requires basic Excel skills.";597115;28/01/1983;;;;;;;;;;;;;;;;;;;;
280;755;25/07/2033;450;Business Intelligence Foundations;16/10/2025;Statistics for Business Certificate;specialization;;"Prepares students to design dashboards and reports; requires basic numerical reasoning.";724537;02/09/1998;;;;;;;;;;;;;;;;;;;;
145;545;12/04/2023;49,6;Project Management Essentials;27/10/2021;Cybersecurity Awareness Certificate;completion;94;"Prepares students to coordinate projects and teams; requires basic organizational and communication skills.";675367;11/07/2000;;;;;;;;;;;;;;;;;;;;
105;271;13/04/2028;126,95;Process Improvement Techniques;04/08/2024;HR Analytics Certificate;specialization;;"Prepares students to improve processes using structured methods; requires analytical thinking.";100859;02/10/1935;;;;;;;;;;;;;;;;;;;;
181;743;12/06/2025;701,65;Data Analysis Fundamentals;08/05/2021;Project Management Certificate;professional;;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";476390;09/02/1978;;;;;;;;;;;;;;;;;;;;
427;827;04/06/2029;257,52;Supply Chain Analytics;13/03/2023;Digital Marketing Analyst;specialization;78;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";036557;13/10/1997;;;;;;;;;;;;;;;;;;;;
239;697;16/08/2025;890,81;Operations Management;30/04/2025;Supply Chain Analytics Certificate;advanced;;"Prepares students to optimize workflows and resources; requires basic business knowledge.";138118;12/10/1964;;;;;;;;;;;;;;;;;;;;
470;18;24/04/2023;607,73;HR Analytics;01/01/2022;Power BI Analyst Certificate;professional;72;"Prepares students to analyze workforce and recruitment metrics; requires basic spreadsheet knowledge.";223275;19/10/1981;;;;;;;;;;;;;;;;;;;;
424;168;07/05/2024;1400;Machine Learning Basics;31/05/2022;Machine Learning Foundations Certificate;advanced;;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";044337;18/07/1925;;;;;;;;;;;;;;;;;;;;
340;312;22/11/2024;120;Risk Management Essentials;21/03/2023;Excel Professional Certificate;completion;53;"Prepares students to identify, assess, and report business risks; requires basic business literacy.";318423;01/07/1948;;;;;;;;;;;;;;;;;;;;
35;226;01/07/2025;311,44;Operations Management;18/01/2024;Business Intelligence Specialist;specialization;;"Prepares students to optimize workflows and resources; requires basic business knowledge.";211005;12/06/2002;;;;;;;;;;;;;;;;;;;;
322;890;06/11/2023;596,39;AI Tools for Productivity;05/04/2022;Industrial IoT Certificate;advanced;140;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";727051;28/06/1977;;;;;;;;;;;;;;;;;;;;
430;884;30/01/2025;76,3;Statistics for Decision Making;30/06/2022;Cloud Fundamentals Certificate;completion;16;"Prepares students to use descriptive statistics for decision making; requires basic mathematics.";931841;26/01/1952;;;;;;;;;;;;;;;;;;;;
430;884;30/01/2025;89,1;Web Development Basics;30/06/2022;Cloud Fundamentals Certificate;completion;47;"Prepares students to understand front-end and back-end web concepts; requires basic computer literacy.";387526;08/06/1980;;;;;;;;;;;;;;;;;;;;
266;888;09/11/2025;1278,79;Supply Chain Analytics;08/05/2024;Machine Learning Foundations Certificate;advanced;108;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";078079;16/12/1927;;;;;;;;;;;;;;;;;;;;
98;458;23/01/2025;603,31;Database Design Principles;24/05/2023;Power BI Analyst Certificate;professional;;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";362462;26/12/2007;;;;;;;;;;;;;;;;;;;;
